answer_llm,answer_orig,document,question,course
"Yes, for the midterm/capstone projects, the awarded points are doubled as the duration is longer. So for projects, the points are capped at 14 for 14 URLs.","For the learning in public for this midterm project it seems that has a total value of 14!, Does this mean that we need make 14 posts?, Or the regular seven posts for each module and each one with a value of 2?, Or just one with a total value of 14?
14 posts, one for each day",2a78f52e,Are we supposed to have a total of 14 posts for learning in public?,machine-learning-zoomcamp
Data leakage.,"You can use git-lfs (https://git-lfs.com/) for upload large file to github repository.
Ryan Pramana",68aeab64,What can I do if my dataset is too large for GitHub?,machine-learning-zoomcamp
You can use git-lfs (https://git-lfs.com/) for upload large file to github repository.,"You can use git-lfs (https://git-lfs.com/) for upload large file to github repository.
Ryan Pramana",68aeab64,How do I handle large files in my GitHub repository?,machine-learning-zoomcamp
"Yes, you can use git-lfs (https://git-lfs.com/) to upload large files to a GitHub repository.","You can use git-lfs (https://git-lfs.com/) for upload large file to github repository.
Ryan Pramana",68aeab64,Is there a way to upload large datasets to GitHub?,machine-learning-zoomcamp
Ryan Pramana recommends using git-lfs for uploading large files to a GitHub repository.,"You can use git-lfs (https://git-lfs.com/) for upload large file to github repository.
Ryan Pramana",68aeab64,Can someone recommend a solution for large file upload to GitHub?,machine-learning-zoomcamp
You can use git-lfs (https://git-lfs.com/) for upload large file to github repository.,"You can use git-lfs (https://git-lfs.com/) for upload large file to github repository.
Ryan Pramana",68aeab64,What should I use to manage large files on GitHub?,machine-learning-zoomcamp
"Yes, you can still get a certificate if you join the course late and manage to work on two projects. You need to submit these two projects and review three peers' projects by the deadline to be eligible for the certificate.","If you have submitted two projects (and peer-reviewed at least 3 course-mates’ projects for each submission), you will get the certificate for the course. According to the course coordinator, Alexey Grigorev, only two projects are needed to get the course certificate.
(optional) David Odimegwu",9a7c26e0,What happens if I complete and peer-review only two projects?,machine-learning-zoomcamp
"Yes, you need to submit two out of the three projects to receive the course certificate.","If you have submitted two projects (and peer-reviewed at least 3 course-mates’ projects for each submission), you will get the certificate for the course. According to the course coordinator, Alexey Grigorev, only two projects are needed to get the course certificate.
(optional) David Odimegwu",9a7c26e0,Do I need to submit all three projects to get the course certificate?,machine-learning-zoomcamp
"Yes, it is possible to receive a certificate after submitting only two projects.","If you have submitted two projects (and peer-reviewed at least 3 course-mates’ projects for each submission), you will get the certificate for the course. According to the course coordinator, Alexey Grigorev, only two projects are needed to get the course certificate.
(optional) David Odimegwu",9a7c26e0,Is it possible to receive the certificate after submitting just two projects?,machine-learning-zoomcamp
2.,"If you have submitted two projects (and peer-reviewed at least 3 course-mates’ projects for each submission), you will get the certificate for the course. According to the course coordinator, Alexey Grigorev, only two projects are needed to get the course certificate.
(optional) David Odimegwu",9a7c26e0,How many projects must I submit to earn the course certificate?,machine-learning-zoomcamp
"Yes, you can still get a certificate if you submit at least two out of the three projects and review three peers' projects by the deadline.","If you have submitted two projects (and peer-reviewed at least 3 course-mates’ projects for each submission), you will get the certificate for the course. According to the course coordinator, Alexey Grigorev, only two projects are needed to get the course certificate.
(optional) David Odimegwu",9a7c26e0,Can I get a certificate if I don't submit one of the projects?,machine-learning-zoomcamp
"Yes, you will need to review peers if you skipped the last project.","Yes. You only need to review peers when you submit your project.
Confirmed on Slack by Alexey Grigorev (added by Rileen Sinha)",1fd83eb9,Did I need to review peers if I skipped the last project?,machine-learning-zoomcamp
"Yes, you have to review peers for the second capstone if you only did two projects.","Yes. You only need to review peers when you submit your project.
Confirmed on Slack by Alexey Grigorev (added by Rileen Sinha)",1fd83eb9,Do I have to review peers for the second capstone if I only did two projects?,machine-learning-zoomcamp
Yes. You only need to review peers when you submit your project.,"Yes. You only need to review peers when you submit your project.
Confirmed on Slack by Alexey Grigorev (added by Rileen Sinha)",1fd83eb9,Is peer review required for the capstone if I didn't submit the last project?,machine-learning-zoomcamp
"Yes. If you only complete two projects, you will not need to do a second capstone peer review.","Yes. You only need to review peers when you submit your project.
Confirmed on Slack by Alexey Grigorev (added by Rileen Sinha)",1fd83eb9,Can I avoid the second capstone peer review by completing just two projects?,machine-learning-zoomcamp
"Yes, peer reviews in this course are dependent on project submission. You only need to review the peers when you submit your project. If you have submitted two projects and peer-reviewed at least three course-mates’ projects for each submission, you will get the course certificate.","Yes. You only need to review peers when you submit your project.
Confirmed on Slack by Alexey Grigorev (added by Rileen Sinha)",1fd83eb9,Do peer reviews depend on project submission in this course?,machine-learning-zoomcamp
2.,"Regarding Point 4 in the midterm deliverables, which states, ""Train multiple models, tune their performance, and select the best model,"" you might wonder, how many models should you train? The answer is simple: train as many as you can. The term ""multiple"" implies having more than one model, so as long as you have more than one, you're on the right track.",fbaa5b20,How many models should I train for Point 4 in the midterm deliverables?,machine-learning-zoomcamp
"The phrase 'train multiple models' in the context of the midterm project refers to the requirement of training more than one model. This process involves creating, tuning, and selecting the best model from several trained models. This approach is encouraged to ensure that the best possible model is chosen for the project.","Regarding Point 4 in the midterm deliverables, which states, ""Train multiple models, tune their performance, and select the best model,"" you might wonder, how many models should you train? The answer is simple: train as many as you can. The term ""multiple"" implies having more than one model, so as long as you have more than one, you're on the right track.",fbaa5b20,What does 'train multiple models' mean in the context of the midterm project?,machine-learning-zoomcamp
"No, there is no specific number of models required for the midterm. The only requirement is that you train more than one model. You should train as many models as you can and then tune their performance and select the best one.","Regarding Point 4 in the midterm deliverables, which states, ""Train multiple models, tune their performance, and select the best model,"" you might wonder, how many models should you train? The answer is simple: train as many as you can. The term ""multiple"" implies having more than one model, so as long as you have more than one, you're on the right track.",fbaa5b20,Is there a specific number of models required for the midterm?,machine-learning-zoomcamp
"Yes, you can train just one model for the midterm project. However, the instructions imply that you should train multiple models, tune their performance, and select the best one. It is recommended to train as many models as possible to meet the project requirements.","Regarding Point 4 in the midterm deliverables, which states, ""Train multiple models, tune their performance, and select the best model,"" you might wonder, how many models should you train? The answer is simple: train as many as you can. The term ""multiple"" implies having more than one model, so as long as you have more than one, you're on the right track.",fbaa5b20,Can I train just one model for the midterm project?,machine-learning-zoomcamp
"'Multiple models' implies that you should train more than one model. The term ""multiple"" is defined as having more than one, so training two or more models would be appropriate.","Regarding Point 4 in the midterm deliverables, which states, ""Train multiple models, tune their performance, and select the best model,"" you might wonder, how many models should you train? The answer is simple: train as many as you can. The term ""multiple"" implies having more than one model, so as long as you have more than one, you're on the right track.",fbaa5b20,What does 'multiple models' imply for the midterm deliverables?,machine-learning-zoomcamp
"To find the projects you need to review for the capstone, you will need to:
1. Access the provided link that contains a list of all submitted projects to be evaluated.
2. Find the hash value of your email address by running a provided Python code.
3. Use the hashed email value to search for your assigned peer projects in a Google spreadsheet.
4. Review the three projects assigned to you based on the hash values found.","I am not sure how the project evaluate assignment works? Where do I find this? I have access to all the capstone 2 project, perhaps, I can randomly pick any to review.
Answer:
The link provided for example (2023/Capstone link ): https://docs.google.com/forms/d/e/1FAIpQLSdgoepohpgbM4MWTAHWuXa6r3NXKnxKcg4NDOm0bElAdXdnnA/viewform contains a list of all submitted projects to be evaluated. More specific, you are to review 3 assigned peer projects. In the spreadsheet are 3 hash values of your assigned peer projects. However, you need to derive the your hash value of your email address and find the value on the spreadsheet under the (reviewer_hash) heading.
To calculate your hash value run the python code below:
from hashlib import sha1
def compute_hash(email):
return sha1(email.lower().encode('utf-8')).hexdigest()
# Example usage **** enter your email below (Example1@gmail.com)****
email = ""Example1@gmail.com""
hashed_email = compute_hash(email)
print(""Original Email:"", email)
print(""Hashed Email (SHA-1):"", hashed_email)
Edit the above code to replace Example1@gmail.com as your email address
Store and run the above python code from your terminal. See below as the Hashed Email (SHA-1) value
You then go to the link: https://docs.google.com/spreadsheets/d/e/2PACX-1vR-7RRtq7AMx5OzI-tDbkzsbxNLm-NvFOP5OfJmhCek9oYcDx5jzxtZW2ZqWvBqc395UZpHBv1of9R1/pubhtml?gid=876309294&single=true
Lastly, copy the “Hashed Email (SHA-1): bd9770be022dede87419068aa1acd7a2ab441675” value and search for 3 identical entries. There you should see your peer project to be reviewed.
By Emmanuel Ayeni",37eab341,How do I find the projects I need to review for the capstone?,machine-learning-zoomcamp
"To calculate your email hash for project evaluation, follow these steps:

1. Visit the provided Google Sheet link containing the list of submitted projects.
2. Identify the three hash values corresponding to your assigned peer projects.
3. Use the provided Python code to compute your email hash.
4. Replace the example email in the code with your own email address.
5. Run the Python code to get your hashed email.
6. Copy the hashed email value.
7. Search for three identical entries of your hashed email in the Google Sheet.
8. The corresponding project links are your assigned peer projects for review.","I am not sure how the project evaluate assignment works? Where do I find this? I have access to all the capstone 2 project, perhaps, I can randomly pick any to review.
Answer:
The link provided for example (2023/Capstone link ): https://docs.google.com/forms/d/e/1FAIpQLSdgoepohpgbM4MWTAHWuXa6r3NXKnxKcg4NDOm0bElAdXdnnA/viewform contains a list of all submitted projects to be evaluated. More specific, you are to review 3 assigned peer projects. In the spreadsheet are 3 hash values of your assigned peer projects. However, you need to derive the your hash value of your email address and find the value on the spreadsheet under the (reviewer_hash) heading.
To calculate your hash value run the python code below:
from hashlib import sha1
def compute_hash(email):
return sha1(email.lower().encode('utf-8')).hexdigest()
# Example usage **** enter your email below (Example1@gmail.com)****
email = ""Example1@gmail.com""
hashed_email = compute_hash(email)
print(""Original Email:"", email)
print(""Hashed Email (SHA-1):"", hashed_email)
Edit the above code to replace Example1@gmail.com as your email address
Store and run the above python code from your terminal. See below as the Hashed Email (SHA-1) value
You then go to the link: https://docs.google.com/spreadsheets/d/e/2PACX-1vR-7RRtq7AMx5OzI-tDbkzsbxNLm-NvFOP5OfJmhCek9oYcDx5jzxtZW2ZqWvBqc395UZpHBv1of9R1/pubhtml?gid=876309294&single=true
Lastly, copy the “Hashed Email (SHA-1): bd9770be022dede87419068aa1acd7a2ab441675” value and search for 3 identical entries. There you should see your peer project to be reviewed.
By Emmanuel Ayeni",37eab341,What specific steps should I follow to calculate my email hash for project evaluation?,machine-learning-zoomcamp
The list of all submitted projects for review can be accessed from the G-sheet compiled by Alexey and his team. This G-sheet contains links to the submitted projects along with the hashed emails for identification.,"I am not sure how the project evaluate assignment works? Where do I find this? I have access to all the capstone 2 project, perhaps, I can randomly pick any to review.
Answer:
The link provided for example (2023/Capstone link ): https://docs.google.com/forms/d/e/1FAIpQLSdgoepohpgbM4MWTAHWuXa6r3NXKnxKcg4NDOm0bElAdXdnnA/viewform contains a list of all submitted projects to be evaluated. More specific, you are to review 3 assigned peer projects. In the spreadsheet are 3 hash values of your assigned peer projects. However, you need to derive the your hash value of your email address and find the value on the spreadsheet under the (reviewer_hash) heading.
To calculate your hash value run the python code below:
from hashlib import sha1
def compute_hash(email):
return sha1(email.lower().encode('utf-8')).hexdigest()
# Example usage **** enter your email below (Example1@gmail.com)****
email = ""Example1@gmail.com""
hashed_email = compute_hash(email)
print(""Original Email:"", email)
print(""Hashed Email (SHA-1):"", hashed_email)
Edit the above code to replace Example1@gmail.com as your email address
Store and run the above python code from your terminal. See below as the Hashed Email (SHA-1) value
You then go to the link: https://docs.google.com/spreadsheets/d/e/2PACX-1vR-7RRtq7AMx5OzI-tDbkzsbxNLm-NvFOP5OfJmhCek9oYcDx5jzxtZW2ZqWvBqc395UZpHBv1of9R1/pubhtml?gid=876309294&single=true
Lastly, copy the “Hashed Email (SHA-1): bd9770be022dede87419068aa1acd7a2ab441675” value and search for 3 identical entries. There you should see your peer project to be reviewed.
By Emmanuel Ayeni",37eab341,Where can I access the list of all submitted projects for review?,machine-learning-zoomcamp
3.,"I am not sure how the project evaluate assignment works? Where do I find this? I have access to all the capstone 2 project, perhaps, I can randomly pick any to review.
Answer:
The link provided for example (2023/Capstone link ): https://docs.google.com/forms/d/e/1FAIpQLSdgoepohpgbM4MWTAHWuXa6r3NXKnxKcg4NDOm0bElAdXdnnA/viewform contains a list of all submitted projects to be evaluated. More specific, you are to review 3 assigned peer projects. In the spreadsheet are 3 hash values of your assigned peer projects. However, you need to derive the your hash value of your email address and find the value on the spreadsheet under the (reviewer_hash) heading.
To calculate your hash value run the python code below:
from hashlib import sha1
def compute_hash(email):
return sha1(email.lower().encode('utf-8')).hexdigest()
# Example usage **** enter your email below (Example1@gmail.com)****
email = ""Example1@gmail.com""
hashed_email = compute_hash(email)
print(""Original Email:"", email)
print(""Hashed Email (SHA-1):"", hashed_email)
Edit the above code to replace Example1@gmail.com as your email address
Store and run the above python code from your terminal. See below as the Hashed Email (SHA-1) value
You then go to the link: https://docs.google.com/spreadsheets/d/e/2PACX-1vR-7RRtq7AMx5OzI-tDbkzsbxNLm-NvFOP5OfJmhCek9oYcDx5jzxtZW2ZqWvBqc395UZpHBv1of9R1/pubhtml?gid=876309294&single=true
Lastly, copy the “Hashed Email (SHA-1): bd9770be022dede87419068aa1acd7a2ab441675” value and search for 3 identical entries. There you should see your peer project to be reviewed.
By Emmanuel Ayeni",37eab341,How many peer projects am I required to review for the capstone project?,machine-learning-zoomcamp
"After computing your hashed email, you need to use it to find your assigned peer projects in a Google spreadsheet. The spreadsheet contains a list of all submitted projects to be evaluated, along with the hash values of the reviewers. You can find your assigned projects by searching for entries that match your hashed email.","I am not sure how the project evaluate assignment works? Where do I find this? I have access to all the capstone 2 project, perhaps, I can randomly pick any to review.
Answer:
The link provided for example (2023/Capstone link ): https://docs.google.com/forms/d/e/1FAIpQLSdgoepohpgbM4MWTAHWuXa6r3NXKnxKcg4NDOm0bElAdXdnnA/viewform contains a list of all submitted projects to be evaluated. More specific, you are to review 3 assigned peer projects. In the spreadsheet are 3 hash values of your assigned peer projects. However, you need to derive the your hash value of your email address and find the value on the spreadsheet under the (reviewer_hash) heading.
To calculate your hash value run the python code below:
from hashlib import sha1
def compute_hash(email):
return sha1(email.lower().encode('utf-8')).hexdigest()
# Example usage **** enter your email below (Example1@gmail.com)****
email = ""Example1@gmail.com""
hashed_email = compute_hash(email)
print(""Original Email:"", email)
print(""Hashed Email (SHA-1):"", hashed_email)
Edit the above code to replace Example1@gmail.com as your email address
Store and run the above python code from your terminal. See below as the Hashed Email (SHA-1) value
You then go to the link: https://docs.google.com/spreadsheets/d/e/2PACX-1vR-7RRtq7AMx5OzI-tDbkzsbxNLm-NvFOP5OfJmhCek9oYcDx5jzxtZW2ZqWvBqc395UZpHBv1of9R1/pubhtml?gid=876309294&single=true
Lastly, copy the “Hashed Email (SHA-1): bd9770be022dede87419068aa1acd7a2ab441675” value and search for 3 identical entries. There you should see your peer project to be reviewed.
By Emmanuel Ayeni",37eab341,What should I do after computing my hashed email for finding peer projects?,machine-learning-zoomcamp
The project is evaluated based on the total score you earn.,"Alexey Grigorev: “It’s based on all the scores to make sure most of you pass.”                                                   By Annaliese Bronz
Other course-related questions that don’t fall into any of the categories above or can apply to more than one category/module",57754faf,Do you evaluate a project based on individual scores or the average score from all students?,machine-learning-zoomcamp
The project pass criteria are determined by the scores of all participants to ensure that most of them pass.,"Alexey Grigorev: “It’s based on all the scores to make sure most of you pass.”                                                   By Annaliese Bronz
Other course-related questions that don’t fall into any of the categories above or can apply to more than one category/module",57754faf,How are project pass criteria determined?,machine-learning-zoomcamp
"Yes, the project pass/fail rate is based on the group average to ensure that most people pass.","Alexey Grigorev: “It’s based on all the scores to make sure most of you pass.”                                                   By Annaliese Bronz
Other course-related questions that don’t fall into any of the categories above or can apply to more than one category/module",57754faf,Is the project pass/fail rate based on the group average?,machine-learning-zoomcamp
"Projects are evaluated based on the total score earned by the student and not on the average of everyone else's scores. The projects are solo projects, not collaborative or group work. If a student submits their project late, it will only be evaluated if the submission form is still open. The project deadlines vary depending on the cohort, so students should refer to the cohort folder for their specific deadline.","Alexey Grigorev: “It’s based on all the scores to make sure most of you pass.”                                                   By Annaliese Bronz
Other course-related questions that don’t fall into any of the categories above or can apply to more than one category/module",57754faf,On what criteria do you base project passing?,machine-learning-zoomcamp
"No, the assessment of projects is based on individual performance.","Alexey Grigorev: “It’s based on all the scores to make sure most of you pass.”                                                   By Annaliese Bronz
Other course-related questions that don’t fall into any of the categories above or can apply to more than one category/module",57754faf,Are projects assessed on collective or individual performance?,machine-learning-zoomcamp
The train.py file is necessary for reviewing your midterm project. It allows your peers to cross-check that your training process works on their system. It should also be included in the environment in conda or with pipenv.,"Answer: The train.py file will be used by your peers to review your midterm project. It is for them to cross-check that your training process works on someone else’s system. It should also be included in the environment in conda or with pipenv.
Odimegwu David",6979c5d1,Why must I supply a train.py if I already have a notebook.ipynb?,machine-learning-zoomcamp
"Your peers will review your midterm project. You will be provided with a Google Sheet containing links to submitted projects, including yours, along with hashed emails for review.","Answer: The train.py file will be used by your peers to review your midterm project. It is for them to cross-check that your training process works on someone else’s system. It should also be included in the environment in conda or with pipenv.
Odimegwu David",6979c5d1,How will my peers review my midterm project?,machine-learning-zoomcamp
"The purpose of the train.py file is to be used by your peers to review your midterm project. It allows them to cross-check that your training process works on someone else’s system. Additionally, it should be included in the environment in conda or with pipenv.","Answer: The train.py file will be used by your peers to review your midterm project. It is for them to cross-check that your training process works on someone else’s system. It should also be included in the environment in conda or with pipenv.
Odimegwu David",6979c5d1,What is the purpose of the train.py file?,machine-learning-zoomcamp
Including train.py in conda or pipenv ensures that your peers can cross-check that your training process works on their system as well. This is important for the review of your midterm project.,"Answer: The train.py file will be used by your peers to review your midterm project. It is for them to cross-check that your training process works on someone else’s system. It should also be included in the environment in conda or with pipenv.
Odimegwu David",6979c5d1,Why should I include train.py in conda or pipenv?,machine-learning-zoomcamp
"The training process can be verified on another system by ensuring that the dataset, instructions, and any obvious errors are present. Additionally, the training and validation metrics can be extracted using the evals_result parameter in XGBoost. Reproducibility can also be achieved by setting a seed point and using TensorFlow's experimental op determinism.","Answer: The train.py file will be used by your peers to review your midterm project. It is for them to cross-check that your training process works on someone else’s system. It should also be included in the environment in conda or with pipenv.
Odimegwu David",6979c5d1,How is the training process verified on another system?,machine-learning-zoomcamp
"14 posts, one for each day.","Pip install pillow - install pillow library
from PIL import Image
img = Image.open('aeroplane.png')
From numpy import asarray
numdata=asarray(img)
Krishna Anand",a1bd8c34,question1,machine-learning-zoomcamp
"The correct answer to the question is: 14 posts, one for each day.","Pip install pillow - install pillow library
from PIL import Image
img = Image.open('aeroplane.png')
From numpy import asarray
numdata=asarray(img)
Krishna Anand",a1bd8c34,question2,machine-learning-zoomcamp
"14 posts, one for each day.","Pip install pillow - install pillow library
from PIL import Image
img = Image.open('aeroplane.png')
From numpy import asarray
numdata=asarray(img)
Krishna Anand",a1bd8c34,question3,machine-learning-zoomcamp
"Answer: The course instructor has provided the following information regarding the assignment:

1. If your final multiplication result is not as expected, it is most likely due to an error in the first step of the multiplication process.
2. If your homework results are not exact, it is acceptable to select the closest option.
3. For the learning in public component of the midterm project, you are required to make 14 posts, one for each day.
4. The problem title should be followed by the problem description, solution description (optional), and your name.
5. Regarding the number of models to train for the midterm project, you should train as many as you can, as the term ""multiple"" implies having more than one model.","Pip install pillow - install pillow library
from PIL import Image
img = Image.open('aeroplane.png')
From numpy import asarray
numdata=asarray(img)
Krishna Anand",a1bd8c34,question4,machine-learning-zoomcamp
7.,"Pip install pillow - install pillow library
from PIL import Image
img = Image.open('aeroplane.png')
From numpy import asarray
numdata=asarray(img)
Krishna Anand",a1bd8c34,question5,machine-learning-zoomcamp
"Yes, a train.py file is necessary for your midterm project, even if you already have a train.ipynb file. This is because the train.py file is used by your peers to review your midterm project and ensure that your training process works on someone else’s system. It should also be included in the environment in conda or with pipenv.",Ans: train.py has to be a python file. This is because running a python script for training a model is much simpler than running a notebook and that's how training jobs usually look like in real life.,b2ab0fc1,Is a train.py file mandatory if a train.ipynb exists in the midterm project folder?,machine-learning-zoomcamp
"Yes, train.py has to be a Python file. This is because running a Python script for training a model is much simpler than running a notebook and that's how training jobs usually look like in real life.",Ans: train.py has to be a python file. This is because running a python script for training a model is much simpler than running a notebook and that's how training jobs usually look like in real life.,b2ab0fc1,Should train.py be in Python format?,machine-learning-zoomcamp
"train.py is preferred for model training because it is a Python file, making the training process simpler and more straightforward compared to running a notebook. This is how training jobs typically look in real life, and it allows peers to review and cross-check the training process on their systems.",Ans: train.py has to be a python file. This is because running a python script for training a model is much simpler than running a notebook and that's how training jobs usually look like in real life.,b2ab0fc1,Why prefer train.py over train.ipynb for model training?,machine-learning-zoomcamp
Real-life training jobs typically execute by running a Python script. This is considered simpler than running a notebook and aligns with standard practices in the industry.,Ans: train.py has to be a python file. This is because running a python script for training a model is much simpler than running a notebook and that's how training jobs usually look like in real life.,b2ab0fc1,How do real-life training jobs typically execute?,machine-learning-zoomcamp
"The typical format for running training scripts in projects involves creating a train.py file. This is because running a Python script for training a model is simpler than running a notebook. This approach aligns with real-life training jobs, making it a standard practice.",Ans: train.py has to be a python file. This is because running a python script for training a model is much simpler than running a notebook and that's how training jobs usually look like in real life.,b2ab0fc1,What is the typical format for running training scripts in projects?,machine-learning-zoomcamp
"Yes, you can create a mobile app or interface that manages these forms and validations. But you should also perform validations on backend. You can also check Streamlit: https://github.com/DataTalksClub/project-of-the-week/blob/main/2022-08-14-frontend.md.","Yes, you can create a mobile app or interface that manages these forms and validations. But you should also perform validations on backend.
You can also check Streamlit: https://github.com/DataTalksClub/project-of-the-week/blob/main/2022-08-14-frontend.md
Alejandro Aponte",80c439a9,Can users input model data via a form?,machine-learning-zoomcamp
Use Streamlit.,"Yes, you can create a mobile app or interface that manages these forms and validations. But you should also perform validations on backend.
You can also check Streamlit: https://github.com/DataTalksClub/project-of-the-week/blob/main/2022-08-14-frontend.md
Alejandro Aponte",80c439a9,What should I use to create an interface for user data entry?,machine-learning-zoomcamp
"Yes, you should also perform validations on the backend.","Yes, you can create a mobile app or interface that manages these forms and validations. But you should also perform validations on backend.
You can also check Streamlit: https://github.com/DataTalksClub/project-of-the-week/blob/main/2022-08-14-frontend.md
Alejandro Aponte",80c439a9,Do I need to handle form validation on the backend?,machine-learning-zoomcamp
"You can find resources on Streamlit for user data entry on GitHub, specifically at this link: https://github.com/DataTalksClub/project-of-the-week/blob/main/2022-08-14-frontend.md.","Yes, you can create a mobile app or interface that manages these forms and validations. But you should also perform validations on backend.
You can also check Streamlit: https://github.com/DataTalksClub/project-of-the-week/blob/main/2022-08-14-frontend.md
Alejandro Aponte",80c439a9,Where can I find resources on Streamlit for user data entry?,machine-learning-zoomcamp
Martin Uribe.,"Yes, you can create a mobile app or interface that manages these forms and validations. But you should also perform validations on backend.
You can also check Streamlit: https://github.com/DataTalksClub/project-of-the-week/blob/main/2022-08-14-frontend.md
Alejandro Aponte",80c439a9,Who provided the information about creating user interfaces?,machine-learning-zoomcamp
"If you train the model using the xgb.train function, you should use the get_score() function instead of model.feature_importances_.","Using model.feature_importances_ can gives you an error:
AttributeError: 'Booster' object has no attribute 'feature_importances_'
Answer: if you train the model like this: model = xgb.train you should use get_score() instead
Ekaterina Kutovaia",ff93b86e,What should I use instead of feature_importances_ in an XGboost model?,machine-learning-zoomcamp
"To avoid the AttributeError when accessing feature importance in XGBoost, ensure you train the model using the correct method. If you use `model = xgb.train`, you should use `get_score()` instead. This method provides feature importance without causing the AttributeError.","Using model.feature_importances_ can gives you an error:
AttributeError: 'Booster' object has no attribute 'feature_importances_'
Answer: if you train the model like this: model = xgb.train you should use get_score() instead
Ekaterina Kutovaia",ff93b86e,How do I avoid the AttributeError when accessing feature importance in XGboost?,machine-learning-zoomcamp
The recommended method for getting feature scores when using xgb.train is to use the get_score() function. This function provides a way to obtain feature importance scores for the model.,"Using model.feature_importances_ can gives you an error:
AttributeError: 'Booster' object has no attribute 'feature_importances_'
Answer: if you train the model like this: model = xgb.train you should use get_score() instead
Ekaterina Kutovaia",ff93b86e,What method is recommended for getting feature scores when using xgb.train?,machine-learning-zoomcamp
"If the model.feature_importances_ attribute is not available, you can use the get_score() method instead.","Using model.feature_importances_ can gives you an error:
AttributeError: 'Booster' object has no attribute 'feature_importances_'
Answer: if you train the model like this: model = xgb.train you should use get_score() instead
Ekaterina Kutovaia",ff93b86e,"If model.feature_importances_ is not available, what can we use for feature importance in XGboost?",machine-learning-zoomcamp
"To retrieve feature importance for a Booster object in XGBoost, you can use the `get_score()` method. This method is useful when the model is trained using `xgb.train`. The `get_score()` method provides a dictionary with feature importances.","Using model.feature_importances_ can gives you an error:
AttributeError: 'Booster' object has no attribute 'feature_importances_'
Answer: if you train the model like this: model = xgb.train you should use get_score() instead
Ekaterina Kutovaia",ff93b86e,How can I retrieve feature importance for a Booster object in XGboost?,machine-learning-zoomcamp
"To resolve the “[Errno 12] Cannot allocate memory” error in AWS ECS, you should increase the RAM and CPU in your task definition. This adjustment can help ensure your tasks have sufficient resources to operate effectively.","In the Elastic Container Service task log, error “[Errno 12] Cannot allocate memory” showed up.
Just increase the RAM and CPU in your task definition.
Humberto Rodriguez",fcd86c8f,How do I resolve an '[Errno 12] Cannot allocate memory' error in AWS ECS?,machine-learning-zoomcamp
"If your ECS task log shows “[Errno 12] Cannot allocate memory,” you should increase the RAM and CPU in your task definition.","In the Elastic Container Service task log, error “[Errno 12] Cannot allocate memory” showed up.
Just increase the RAM and CPU in your task definition.
Humberto Rodriguez",fcd86c8f,What should I do if my ECS task log shows '[Errno 12] Cannot allocate memory'?,machine-learning-zoomcamp
"To fix memory allocation issues in AWS Elastic Container Service, you can increase the RAM and CPU in your task definition. This should help resolve the “[Errno 12] Cannot allocate memory” error.","In the Elastic Container Service task log, error “[Errno 12] Cannot allocate memory” showed up.
Just increase the RAM and CPU in your task definition.
Humberto Rodriguez",fcd86c8f,How can I fix memory allocation issues in AWS Elastic Container Service?,machine-learning-zoomcamp
The solution to the “[Errno 12] Cannot allocate memory” error in ECS is to increase the RAM and CPU in your task definition.,"In the Elastic Container Service task log, error “[Errno 12] Cannot allocate memory” showed up.
Just increase the RAM and CPU in your task definition.
Humberto Rodriguez",fcd86c8f,What is the solution to the '[Errno 12] Cannot allocate memory' error in ECS?,machine-learning-zoomcamp
"To handle memory allocation errors in AWS ECS, you should increase the RAM and CPU in your task definition. This solution is recommended by Humberto Rodriguez in the FAQ section.","In the Elastic Container Service task log, error “[Errno 12] Cannot allocate memory” showed up.
Just increase the RAM and CPU in your task definition.
Humberto Rodriguez",fcd86c8f,How do I handle memory allocation errors in AWS ECS?,machine-learning-zoomcamp
"To avoid the Pickle attribute error when using Waitress with your Docker container, you should put the custom column transformer class into a separate module and import it in both the script that saves the model (e.g., train.py) and the script that loads the model (e.g., predict.py). This ensures that the class is in the same namespace when the model is loaded as it was when it was saved.","When running a docker container with waitress serving the app.py for making predictions, pickle will throw an error that can't get attribute <name_of_class> on module __main__.
This does not happen when Flask is used directly, i.e. not through waitress.
The problem is that the model uses a custom column transformer class, and when the model was saved, it was saved from the __main__ module (e.g. python train.py). Pickle will reference the class in the global namespace (top-level code): __main__.<custom_class>.
When using waitress, waitress will load the predict_app module and this will call pickle.load, that will try to find __main__.<custom_class> that does not exist.
Solution:
Put the class into a separate module and import it in both the script that saves the model (e.g. train.py) and the script that loads the model (e.g. predict.py)
Note: If Flask is used (no waitress) in predict.py, and predict.py has the definition of the class, When  it is run: python predict.py, it will work because the class is in the same namespace as the one used when the model was saved (__main__).
Detailed info: https://stackoverflow.com/questions/27732354/unable-to-load-files-using-pickle-and-multiple-modules
Marcos MJD",236864c2,How can I avoid a pickle attribute error when using waitress with my Docker container?,machine-learning-zoomcamp
